audio_id,audio_path,transcript,speaker_id,locale,source_original_split,source_project_split,duration_sec,sample_rate,num_channels,source_intent,audio_sha256
13836,data/audio/dev/5f491a4df79972de1cb4384101e90397.wav,tôn giáo nào là đúng đắn nhất,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.6,48000,1,general_quirky,63bddabb5ffcface69af2255cfcd942d0e62d2fa7f2e09cc5d3a4c79470a1c42
13914,data/audio/dev/efa27c6b581fb425424262be436d37bd.wav,bạn có thể cho tôi biết tỷ giá hối đoái của đồng đô la sang đồng rupee được không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,6.54,48000,1,qa_factoid,2217bbdefe0aa3bf3742cfd23393a39723a4fc65857312f080fc7e220a514ed4
14207,data/audio/dev/40abceb5a40541ae2101e76f316277f3.wav,hồ ngọc hà sinh năm nào,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.0,48000,1,qa_factoid,2963c0902b920e8236effd7b80e3ee42c5d5b71388aa34fdb5dd785ea54c38dd
14604,data/audio/dev/979c67f4280567f64b9f2447c7f16b69.wav,giải thích,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.46,48000,1,qa_definition,7c913b2e79175c2b28e935b5d8c82a9d565e5f5d2186f79cd87a9c339bfe7de5
14645,data/audio/dev/2ed94e5f07cd727ebc57c7ede3e71b4e.wav,tên công ty chứng khoán,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.42,48000,1,qa_stock,7b82feabab5e2624fbbac263f6dd1286d887eafa57337e9ca42524b70834e4bc
14708,data/audio/dev/8e55508aeec152c1fdefdef2a7ed419f.wav,cổ phiếu làm ơn,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.48,48000,1,qa_stock,62c5ce244b17b61da7169e17ec1c2f6914cf7e4fe828da2cf792e15aa44646f3
14882,data/audio/dev/d1aacd0786ce4a3a1e968d6580054529.wav,bao nhiêu đồng rupee ấn độ so sánh với đồng đô la mỹ,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,6.6,48000,1,qa_currency,d27af788ec0ba769f33a8d8f61f70153fb276bae42ce68a9817f1540c7eb1f88
14901,data/audio/dev/c7bb0bf97f9a0678c96f3f9bd7377c66.wav,vui lòng miêu tả con voi cho tôi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.62,48000,1,qa_definition,c9be49031c70c90214d807493e6306c680b46f452a3c9bc034a2153e3177fe8a
15065,data/audio/dev/106a8128c29238e84d09eb3856a02c93.wav,cho tôi biết brexit sẽ ảnh hưởng đến công dân e. u. thế nào trong dài hạn và trung hạn,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,7.02,48000,1,qa_factoid,08726a65068570a434a5e9960e692e48e90f7fbb82965eb992ad67da7882a70a
15572,data/audio/dev/c542dcb662eea4497740f5c88144eed3.wav,tweet khiếu nại đến quán trà chanh,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.6,48000,1,social_post,960f45ebadc74f9621ba8cc2dce4735e29848b0bb8db81554f2616bf32de5007
1558,data/audio/dev/d5130028310a4119db124af6e3846c27.wav,chơi cho tôi một vài bản nhạc pop,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.08,48000,1,play_music,db844a3592b88cdda50eb5d9d77ab9a242be1a0a73aad8883d1062e265b8cc54
15625,data/audio/dev/02d094202f69f5a542522b159b2e9add.wav,tweet phàn nàn,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.12,48000,1,social_post,2b651d099e877b3d81101f26cb61f368d168ad60915524f935f7f024d42d6a85
15836,data/audio/dev/292071b6f205e28e4928fe5192a7c22b.wav,mở thư điện tử gần đây nhất của tôi và trả lời,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.98,48000,1,email_sendemail,6285ef9b8ed508c23c29cc03afe1f792eb5c8c26d7c111a8002fcbdd8c03ebde
15986,data/audio/dev/175e7ab1182bfd54dbb428a8b7a7b7e2.wav,lưu email này vào danh bạ,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.3,48000,1,email_addcontact,ce9b694a87eb1358752cb4dc4c7134aa4fc92c1cd96618ef2af0c6e3df452b14
16161,data/audio/dev/f9f834fd4629c104df4bc7480d539fcb.wav,trả lời lại email này,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.54,48000,1,email_sendemail,29080558668b5f05630623f4af61b2e297d8be38db31bda98040862b36c238a4
16533,data/audio/dev/d028ba89c69c9f004ccf119e9f42a029.wav,bạn có thể giúp tôi viết một email đến tuấn,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.5,48000,1,email_sendemail,e1ffda9ef1374e7a5796c80307f4b0732d0e18cdd9a3408ae53a02539a94052e
16612,data/audio/dev/6df33fd285c25a0a75b5f1266251f075.wav,gửi email đến mẹ nói chúc mừng sinh nhật,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.44,48000,1,email_sendemail,cf58304318d0c9d26a62e248526541c3246d3c40851ffad45cdc1efb37c5dca2
16848,data/audio/dev/2e562127443ff912260060535d13c3be.wav,tôi cần gửi thư điện tử cho liên và vũ,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.28,48000,1,email_sendemail,9e3a4eb842fe1fff0711f2bd66a15e022cf45e4ee9613b5a8e0db6be31699fd4
16881,data/audio/dev/3bdb37153e6b30233784321c2c39536c.wav,trả lời thư,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.58,48000,1,email_sendemail,70d420fa5f97d6e7a6b01dce55aeb453b0670c05ac418efa5cd9b5120cf06ea2
17046,data/audio/dev/fc2b5b97534250b84990eb53c295712a.wav,vui lòng cho tôi biết các email mới của việt,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.08,48000,1,email_query,924d4f9e3a95e2fb0d72a6a600c389bfbdcb165028304f9d8c4851184759eb03
17076,data/audio/dev/b48fdd540077702204aa243f692fe5c7.wav,tôi có nhận được email nào từ tuấn hôm nay không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.1,48000,1,email_query,d9b4af25677dd598ed6e3069ff2f14120ff7b344a45a5eaf6ed2a9bae7c244e4
1827,data/audio/dev/6c60408a976edc5d2b1c2dfd568b64b3.wav,có gì đang diễn ra ở new york,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.9,48000,1,news_query,c2178b87fad62c461911e86600ee62c93216ab3198b7e2e8cc5ba9c08f9e2e8e
1858,data/audio/dev/309c35735fcd2e1720519cb308fcddb8.wav,cho tôi những tin tức công nghệ mới nhất,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.96,48000,1,news_query,8a646ea5e33f8961ce473bf5deb368e90974d05beb81fd241f5d3941270cbe49
2040,data/audio/dev/2c32e90a9f7e54aca60b39bfb5353981.wav,một ngày nắng là gì,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.94,48000,1,weather_query,7b1f0c4321a41d379f41ffc15252e24e2fcd15e85e929bfefa0fb6edb8ecaf71
2042,data/audio/dev/266e9747286ac99675250a218a14bd86.wav,cuộc họp được lên lịch vào ngày mai đúng không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.26,48000,1,calendar_query,1dfd0dd3bccd5682b974bd093d29a0883721651891fa4a74a57099009a9ee009
2158,data/audio/dev/3d01f30dff006f989df2384e1621f04c.wav,thời tiết của thứ ba,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.36,48000,1,weather_query,63ea52fbadc87b81023aac0ad825a2fa5692e22fb0e3c8b93c96dec99c9899a3
2392,data/audio/dev/2698fd0292dff174f3247001ddde0c44.wav,tôi muốn nghe người hãy quên em đi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.66,48000,1,play_music,7ed56852b7016f39704a5b1146e719da8a40cf44f20659c2c33a5f7e9a408f67
2431,data/audio/dev/e7bb174b74eaa2d8609971ccf2e967ff.wav,các báo thức nào sắp tới,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.72,48000,1,alarm_query,64114473fbcddeaa6c90fec1b41062e1e752eb5b5d7ff24582199a58fff374e5
2520,data/audio/dev/643b0dcc6670bb1d5abdc06f4c10f241.wav,giúp tôi bật robot hút bụi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.42,48000,1,iot_cleaning,5c403054f1e637b0251e4f513c4a79a1d770d288405f510ca9826e27a7941b8b
3194,data/audio/dev/1dfe14a9b7ee079a50288eb0c00bc5d1.wav,siri phát danh sách nhạc pop của tôi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.38,48000,1,play_music,bc5a83de18b21c6a68fa15698659a7ab5c0808b1436213b3307d8273c292975d
3547,data/audio/dev/8fad8a72ca7bf6184221e391f3e9787c.wav,trời sẽ đẹp trên bãi biển vào thứ sáu phải không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.86,48000,1,weather_query,97ad7e7bda4ed7b23faa427faf3a1f3bd08643636027224d77c2b2baa8d899b9
3637,data/audio/dev/679f28e6eba8914c7b4ed1f9d87f6fed.wav,olly người hãy quên em đi mỹ tâm,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.38,48000,1,play_music,2544375950a50180560855a067c01a4a8bcc2a81a8d62c6a62714dce167ff82b
4003,data/audio/dev/3de2abf074e0f9941bfdf98ee1417f47.wav,đến giờ tôi nghe một chút bích phương rồi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.2,48000,1,play_music,f275ef4d4fcd61eb9a5716c96ac4a7d40cca3786d874331a82036c94ece289ca
4292,data/audio/dev/9cbfcd27f8664e291e2b7617e9656d0a.wav,tôi có thể mặc quần áo ngắn khi đi shopping hôm nay không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.22,48000,1,weather_query,ea7305b16c9cb3048554a0763684751b8ca92d7f0c5126c8c09088551d251707
4360,data/audio/dev/df9bc60553078f29783ea8f0b7403172.wav,tôi muốn nghe âm nhạc tuyệt vời,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.3,48000,1,play_music,ad302da526e012e77faac8040f56467bd76384d6077e3a3bbf4d97f6d4d27f7a
4421,data/audio/dev/8ef9c577c4eac8faf3accef9a42b8c17.wav,tắt tiếng âm thanh,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.7,48000,1,audio_volume_mute,deb8a1d59017988ba3319ae24c30258b01deaf6a88dfe36df5844101e4425dac
4483,data/audio/dev/7fc06da853e26cf252bf7924ed541305.wav,tôi có nên mặc váy nhiều lớp hôm nay không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.2,48000,1,weather_query,8969ddbb48d64fd8f336da1ac6a3925cdfe604ad38f4fa6452598f829a0485b2
5035,data/audio/dev/189bad30d31cbc496fd305f2fcdbd5c3.wav,thời tiết trong vùng thế nào,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.78,48000,1,weather_query,e81ad5545d5afe46ed35665a677eca8bc3b5fc29df5bff881f8dde959b42bb1a
5069,data/audio/dev/b8219108be53006ee934cd0c285b88e4.wav,bật wemo,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.64,48000,1,iot_wemo_on,9cb65c75a87ea173306d119c837e6f7931bc4e6b21084c71f3fad3e7a9b702fe
5183,data/audio/dev/4e26aa5f432e1aee2e10925a66d024b8.wav,kể một câu chuyện cười,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.12,48000,1,general_joke,5e2bd8c3fe05f16bcbf4cd8a4a7b30bb0dfe25cb0d5416991d7467238cd4b6e7
5202,data/audio/dev/788bcb62d5e4120c710ee9f2ddc438e2.wav,vui lòng tắt đèn phòng khách,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.24,48000,1,iot_hue_lightoff,7d262eaedf917b89e6b34670faf270eaaa3c4b23e1a5c33e9635eba22e4b2815
5362,data/audio/dev/8cb8eb600985cfd088eaec9826dae1b4.wav,ngày hai mươi tư đến vào khi nào trong tuần tới,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.8,48000,1,datetime_query,8f8903f0abb7c56ce107eced4ec3e0750f900089d7bae3583db33ad7c15fa7ca
5494,data/audio/dev/cbc0f2dd2c09a2a07211da79a9dcefd8.wav,cuộc bỏ phiếu cuối cùng trước công chúng của tổng thống trump là gì,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.52,48000,1,news_query,216368a51efb38aacd0c50a547fb6c4f40fbcdb7a4629839db8efae5d41ea42e
5937,data/audio/dev/eb4e5836c3bf6ec703105a22687f34df.wav,tôi cần áo mưa cho buổi tối,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.48,48000,1,weather_query,0697178af52ccb83b4d23c84a55cc1196dccc70d2d7395d48e31f3288c6000f4
6115,data/audio/dev/a54632dd9fe659f545afaadb79d7bb69.wav,hey olly đặt một cái pizza với nhiều phó mát,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.9,48000,1,takeaway_order,90524a22620f2a13d92b1b51edf93abb3924fce48c8a7a6b003e62da096156c7
6655,data/audio/dev/8fae2e284a7332280f5d10a102f0cc67.wav,thành phần cần thiết ở tiệm tạp hóa,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.84,48000,1,general_quirky,2bcd995a2b4028f8b0efdb3c9ee909a64441f214e9489747cba3f7fa2a6b92a4
6673,data/audio/dev/9554b5c7ce75328b338d89f443eb9e34.wav,nó như thế nào rồi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.18,48000,1,general_quirky,92ee7c024995e3e7a5df2755ba012912cc96f7274fdcadb5e550c82d3e1a00de
6792,data/audio/dev/cf51148cac114e54d0994e29a22028fd.wav,kể cho tôi các sự kiện của tôi,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.14,48000,1,calendar_query,15321a152e2cab37501b2c207de1b0b6065807efdd16d35cc4969b783c219c30
6823,data/audio/dev/d00e923b6d01cbf17377e031fb90ff41.wav,nhắc tôi đi xem phim ngoài trời cuối tuần này,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.2,48000,1,calendar_set,b4aa88de1ced3b203cb810f2befa7e96778de1096a78f7f29297a60c2e147fb7
6875,data/audio/dev/7565c31739f94ac317a5bff1decddea1.wav,tôi có các sự kiện nào sắp diễn ra trong lịch không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.74,48000,1,calendar_query,5aa3b7f774fc43d6ead7d5250a4a4f8182cf2a4bdc81de0bac7e4dd4d7757d5d
7043,data/audio/dev/91a0301ac25c3e26d57fcda26e07b530.wav,vui lòng đặt báo thức trong hai giờ kể từ bây giờ,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.26,48000,1,alarm_set,e04eca5e0b9911d06b641c1c0b7bd2301ca8d845167682de75fc02de8ee605b5
7066,data/audio/dev/41d49c5aa8f527f964933cb6c2c9eb2f.wav,sự kiện trong lịch của tôi là gì,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.14,48000,1,calendar_query,a270524fb84c4d28a3ab5b9d0a840e65935c934e02f48c28d40d6061c3bd80b7
7260,data/audio/dev/46474f5bdc3d69b7e8bae9695bb0c211.wav,đặt lời nhắc cho cuộc họp lúc ba giờ chiều ngày mai,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.68,48000,1,calendar_set,af45137426a0fee3b1b8d289dc2de750abbeeb472eca2af1404e16c82ba8f643
7341,data/audio/dev/f2788df3acd6d4e14eec428e2c351bf4.wav,xóa sự kiện tiếp theo ra khỏi lịch,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.72,48000,1,calendar_remove,8486047193974af2981d68b0cfc38b6ed81ae925465f3ea4668df6490955f354
7470,data/audio/dev/931b92ee1ea53bbc3ba03fc194b8e640.wav,đặt một cuộc họp với minh ngày mười tháng ba,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.5,48000,1,calendar_set,e62681787d781c3f37d8f76e654ace6002ee4bf8594ab945662d10ed6ad14c8a
806,data/audio/dev/359a7937ed9f04b8fabc602c375b10a3.wav,vui lòng giảm tất cả âm lượng loa,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.02,48000,1,audio_volume_down,8f4371eca69c5acf0b3cba018cc20adc492c50ff13960282dfa19b2ab4e012bb
8549,data/audio/dev/905dc77241c205e1bcd22b6ce3df37be.wav,huỷ sự kiện tiếp theo trên lịch,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.82,48000,1,calendar_remove,c406cdf9dc8a4fef03771920a2349ba2a73ecf30c89695c201282e8df2e9a086
8723,data/audio/dev/d279c5e067a6eddb94099e38fddeb837.wav,theo lịch của tôi thì tôi có rảnh vào ngày một tháng tư năm hai ngàn mười bảy không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,6.54,48000,1,calendar_query,91c5060b3ce58bd996d3798a514ac6148fe0a14235053bcf0f59722b08a505b3
8753,data/audio/dev/3f315de56cb9716e9953d6ec2879ba39.wav,lan lên lịch hẹn với bác sĩ vào thứ sáu lúc hai giờ chiều,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.82,48000,1,calendar_set,156d5eec67f4dd9100fe349f895a61b49b8be89881db117affed87e2f14f19fa
9164,data/audio/dev/9e75e84743681fee7adc0e77d691ae18.wav,olly tôi có bất kỳ lịch trình sự kiện nào tháng này không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.1,48000,1,calendar_query,a301718a57a5dcbc74549a9e131efc14d0e74ca8f5204d7212a8dc047f6877fc
9253,data/audio/dev/97b758b700222cbcf17d6fe406772464.wav,v. o. v. giao thông,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,2.82,48000,1,play_radio,aa9cdce3b8802cfa5d22faa8d1015d435f4715b11a901405924a45c19c3a0ae7
9299,data/audio/dev/da5dd56da4f9cbd14a9aeaeb7755553c.wav,bạn có thể bắt đầu kênh radio f. m. tám trăm chín mươi không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,6.0,48000,1,play_radio,4fdb62b49a616a860d3bdf2195030ba2b3074079f2c7941b024619904849d3e9
9633,data/audio/dev/8947fc4c247cf84af5a25fd350f124f5.wav,chuyển sang buổi trình diễn của billy bob,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,4.08,48000,1,play_radio,8648e2f15a0b55d75d4b405909224205532d99fe5c8c85de6a008e358b8b89b9
9673,data/audio/dev/30771fff77559b71d5b2f1714afc602a.wav,bạn có thể phát sách nói yêu thích của tôi harry potter không,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,5.76,48000,1,play_audiobook,3a1a7eebca3453814eeac8e94915c58aae1e93d6a5e6824958c011509f41f608
9725,data/audio/dev/4073f99c722160d857d6c171e562a1f7.wav,tạm dừng sách nói,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.18,48000,1,play_audiobook,bb28fd7dbfa38b740aae7bbad30b8719adffe22d22f1fdbac1c7b355af3aff4d
9783,data/audio/dev/b8d5e84015c2b515c85a74c67996aa07.wav,hãy tạm dừng trong năm phút,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.78,48000,1,play_audiobook,17ddd298e279a59a161223c3c017686326b90631019b68dc952d4ad4b77d179c
99,data/audio/dev/ff7e9714bc654bfb0896f06823538379.wav,dự báo thời tiết cho tuần là gì,5e4247e718b8910d4a2b9a34,vi-VN,validation,SVM,3.48,48000,1,weather_query,1437a0da473a5c873601157aed777f51e4dea17d56904270f009e659d437b873
10327,data/audio/dev/b734894f702575e42792affa4f3f89b1.wav,hãy cùng giải quyết the puzzle,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.42,48000,1,play_game,a2e9195c306892009c275d88e1f6f9559c4c05c9bb2e6c99a852641079f96a63
10529,data/audio/dev/8f12feeb5500ce22f8b9054f88f10635.wav,thêm mục này vào danh sách,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.16,48000,1,lists_createoradd,4adb177888ddff17157cf5f72a93e109d27b36c8764a08c91da5cde53a0f6021
10557,data/audio/dev/aaedf7ede57eb222dd96514924ecd613.wav,cho tôi xem danh sách của tôi,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.76,48000,1,lists_query,dd073c1432fedb9e3843b06aaa841dceda1d85c01dea2a2c434a0359501beebc
10689,data/audio/dev/4eacd6b02282a75c33967a56e178ebb6.wav,bỏ mục thứ ba,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,1.98,48000,1,lists_remove,78fa7a942fe5027a756d7024d60d5608f49f35d5546bc1e9dd6849f4ba69e22c
10746,data/audio/dev/20c9519d53b53555bb1c81684c5b44bb.wav,xóa mục đó khỏi danh sách của tôi,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.24,48000,1,lists_remove,097fac5ad6c50f83faa417321f96dfbd33e636783ed660be0d935de8486bac4b
10767,data/audio/dev/a39e0675c9096d1a9f1d505ee9c881ae.wav,trứng có trong danh sách mua sắm của tôi chưa,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.24,48000,1,lists_query,3b839bd3a51b2c0d51aeb0cbc89b69dfdc0774451e318367e11a2241f06f12ff
10925,data/audio/dev/4975009bdf0fa364fdad955e82271b20.wav,tạo một danh sách mới các hóa đơn chưa thanh toán của tôi,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.6,48000,1,lists_createoradd,4a58399e49553a9e6864c7773d1b8604beaa75acb6944db5f03c9932cc848553
11,data/audio/dev/7bb2713815e67b402d4f3314d7b9545f.wav,tắt các bóng đèn,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,1.92,48000,1,iot_hue_lightoff,d22f1ec1cf1425a42473a95bdf86221f6445a47774ad6d3860e09b3a0bbcdfc7
11076,data/audio/dev/2c0e2ec0ee224b334f9cb5a723e12c2c.wav,cái đó trong danh sách là gì,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.28,48000,1,lists_query,b56dff9908a504ac9a0a48e8a29f23c88de37ec5c5db2cd5835e22297a7e31d1
11084,data/audio/dev/84c29835a80563d7793b75100810766e.wav,bỏ sữa ra khỏi danh sách mua sắm,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.76,48000,1,lists_remove,c12b17fa064f7029dd67b2fc728d32442723abee15b367e70781a102eb5ae3e2
11214,data/audio/dev/23a85944c0793c1739d6c17e2d687789.wav,kiểm tra danh sách,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.22,48000,1,lists_query,af10121e0dfcc058be2afef7ec94a3d7d878109fece30c827aef57f7b5ae5a2d
11406,data/audio/dev/4376271374caa8b9c7faae7dd5c57f13.wav,dừng chương trình phát thanh này bắt đầu mở f. m.,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,4.26,48000,1,play_podcasts,219d3034d941d9ce4b3852bfc7926e637ee6d24544c5a0d18c613bf630d0240c
11487,data/audio/dev/17306b416b668579671293106dec8feb.wav,phát những bài hát cổ điển,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.7,48000,1,play_music,ce16ae0e01a2d835853c574c3fdeb88b53a3ee0ebf4083d807ce50db7f21b5d0
11553,data/audio/dev/140df2d1c82bd3c264ffb5aa4751b845.wav,ngắn và đơn giản,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,1.8,48000,1,play_podcasts,b6272d95882f23dd6d826d2721cf6abeb26e053d676993c6b126d4d9361fe38f
11557,data/audio/dev/404721a7ad9ee1396bf7f06fea16401a.wav,phát tập mới nhất nhất của levin,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.64,48000,1,play_podcasts,a6f92d6772dfd895ebf469fcb113b4c82f89034e4995fb582d324751878b3f0c
11608,data/audio/dev/75e569e0cf274957ef15fb2b94c377b8.wav,nhà hàng gần nhất trong thành phố ở đâu,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.06,48000,1,recommendation_locations,bc8cc8580301086e3010dee8f3952d70533eea60fb691c716de8d46b1e9632db
12168,data/audio/dev/d7904db62d6e2d52f203f7c7d4fae8a4.wav,tình hình giao thông ở đường huỳnh thúc kháng như thế nào,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.78,48000,1,transport_traffic,0645e27d1d47cfe893e045280df3ae39df6f2ce5294c47d40a1d8f2ca5ea9a5d
1223,data/audio/dev/2fffa18177a7d2091f2633a0151d9a22.wav,cập nhật thời tiết vào thứ ba như thế nào,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.12,48000,1,weather_query,1edb16e38e5bd2f174fbc4af9a3ede12459a2560b5061b0a876881a9f49ab99a
12394,data/audio/dev/9c33cdcedd7709690d9e995276bba035.wav,mua giúp tôi vé tàu hỏa hôm nay đến thành phố nha trang,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,4.86,48000,1,transport_ticket,be5eacdc14e238ca666a06a32f5b9ea6f5ec509b915e2eabe33eec9b55c8a702
12706,data/audio/dev/7eb131e4db4f7b91557e4e9e15677d66.wav,đặt một vé tàu hỏa cho thời điểm này,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.36,48000,1,transport_ticket,84b0643f156371018ec049cf6ebe19d905b6f41c4ded93b3a2269ac997f9f0a2
12740,data/audio/dev/cbf88f8bf6e99b864932034e8c0dc4ba.wav,tuyến đường đến mcdonalds gần nhất là gì,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.48,48000,1,transport_query,a495c42d727d491c924f9864e9cd3bacaf62002750a6008a55f869ed16d3e2bf
13076,data/audio/dev/0921a504a2808dc111d2e76fd16cdeb0.wav,nói cho tôi biết tên đệm của tom hanks,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.72,48000,1,qa_factoid,4762a6574129aeda523f310bdef5618d57330b1edd5c6ca306f7e0fa7667557f
13284,data/audio/dev/bdcbb5d8f008aa82c275a8dd59038dbe.wav,cho tôi biết câu chuyện của ramanujan và hành trình toán học của anh ấy,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,5.64,48000,1,qa_factoid,0eacd5ccb249338f3eba34831cfbc6a1c7d20a08dab67a3e029a047156c860ad
13382,data/audio/dev/bc67e315922d36e6c0a6c177438aa240.wav,hoài linh ra đời khi nào,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.1,48000,1,qa_factoid,e3223f8e494519f178bc37e36f435657f86543222103ca7e18d983940fe8d522
13530,data/audio/dev/c5c08d4a279b959f9b5c2a8466aa7341.wav,căng thẳng nghĩa là gì,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.28,48000,1,qa_definition,cca6cbe896aac279d2d2366a9e79473ed044f73c0ce5f1921dd140be599dc58f
13540,data/audio/dev/f3ac7b2275bb83337ff24193a8320ff1.wav,tra cứu định nghĩa về xe cứu thương,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,2.76,48000,1,qa_definition,1392611527f84c5d1928129146ed8043331556bb1f2f00ecb00d2cc36b3375d9
13572,data/audio/dev/a6bcab1d424709fcc131c4c419cbc559.wav,cho tôi biết một sự thật thú vị về điều này,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,3.72,48000,1,general_quirky,99bc9cec0dd7b0d2126af2f6aaa34ed3421bebff5863072fa6ff2c0e5ba885c2
13724,data/audio/dev/d0872f61e9ce4a63d88177fcab57430a.wav,cho tôi biết về tượng nữ thần tự do,5ee49e71f8d19d00098aca3e,vi-VN,validation,SVM,4.2,48000,1,qa_definition,5f87009b18ecc6b85d875c38a1de8e233efc09ff2f008ad9b86d791bb62cee8e
