audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,dataset_type,split_role,split_name
11305,dev/6f3eb828ae79f0baa2cf2d423175ba87.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,phát podcast lý do gần nhất,phát podcast [podcast_name : lý do] gần nhất,['phát' 'podcast' 'lý' 'do' 'gần' 'nhất'],['Other' 'Other' 'podcast_name' 'podcast_name' 'Other' 'Other'],58,play_podcasts,play,3.3,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,58bec468730dca5905608477e5bc1e58f7594e3666680d05b2e2de0f16fe94f9,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
5290,dev/e0238c32bd96c7fa43c6e775beb1ca45.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,ngoài trời như thế nào,ngoài trời như thế nào,['ngoài' 'trời' 'như' 'thế' 'nào'],['Other' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,2.28,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,36bc1d60e3d57eafdb563497416e0c6ab3cff0400ad64041710fab96d0833519,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
271,dev/8bf892ad3d53db5938d4a26703d65a1f.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,ở hà nội bây giờ là mấy giờ,ở [place_name : hà nội] bây giờ là mấy giờ,['ở' 'hà' 'nội' 'bây' 'giờ' 'là' 'mấy' 'giờ'],['Other' 'place_name' 'place_name' 'Other' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,4.0785,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,f6ce9a158377ac385ba346fb3b064aa77d019a95d767fb6f6d34cde908159b5a,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
3973,dev/3c8ff5b96766037363ec0bca6306f54d.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi muốn biết đội nào đang dẫn đầu giải bóng đá vô địch nước anh ngay thời điểm này,tôi muốn biết đội nào đang dẫn đầu [news_topic : giải bóng đá vô địch nước anh] ngay thời điểm này,"['tôi' 'muốn' 'biết' 'đội' 'nào' 'đang' 'dẫn' 'đầu' 'giải' 'bóng' 'đá'
 'vô' 'địch' 'nước' 'anh' 'ngay' 'thời' 'điểm' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'news_topic' 'news_topic' 'news_topic' 'news_topic' 'news_topic'
 'news_topic' 'news_topic' 'Other' 'Other' 'Other' 'Other']",22,news_query,news,15.377166666666668,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,60c24018de06ed055abe93a3c0bc4b9bd81ff04b91e5d667d1470e85d2bb93c8,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
14593,dev/7373e100c5d07f0d674fa70708bad465.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cho tôi mô tả về mạch máy tính xách tay,cho tôi mô tả về [definition_word : mạch máy tính xách tay],['cho' 'tôi' 'mô' 'tả' 'về' 'mạch' 'máy' 'tính' 'xách' 'tay'],"['Other' 'Other' 'Other' 'Other' 'Other' 'definition_word'
 'definition_word' 'definition_word' 'definition_word' 'definition_word']",26,qa_definition,qa,7.315833333333333,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,fe5194c2535dd8fd75dc9a0811b1f87a5218c662e78c26674798b52f023b7eb5,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
2879,dev/2442f4a2d83dcfd35bd02146c7d3e867.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,vui lòng xóa bất cứ báo thức nào mà tôi đã đặt,vui lòng xóa bất cứ báo thức nào mà tôi đã đặt,['vui' 'lòng' 'xóa' 'bất' 'cứ' 'báo' 'thức' 'nào' 'mà' 'tôi' 'đã' 'đặt'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",52,alarm_remove,alarm,7.8785,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,a3299cbfe5749d20fb4d83982def212bc3fb4853cde207c0a80ba67748701cf4,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
5113,dev/9dc37e13b6ce755b962917483ce993d9.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thời tiết ngày hôm sau sẽ như thế nào,thời tiết [date : ngày hôm sau] sẽ như thế nào,['thời' 'tiết' 'ngày' 'hôm' 'sau' 'sẽ' 'như' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'date' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,6.427833333333333,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,7ee570e2d0fed9f2f8794047d4a2b205dd998235a89d8f8562766e6be45568cb,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
4317,dev/4862ac2777a63abe558e12557f0190c7.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cài một báo thức lúc mười giờ sáng ngày mai,cài một báo thức lúc [time : mười] giờ [timeofday : sáng] [date : ngày mai],['cài' 'một' 'báo' 'thức' 'lúc' 'mười' 'giờ' 'sáng' 'ngày' 'mai'],"['Other' 'Other' 'Other' 'Other' 'Other' 'time' 'Other' 'timeofday' 'date'
 'date']",48,alarm_set,alarm,2.7,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,9010c2b22aa02850d082a507dde7180d8d92926d609fdf590be365c318fa61e7,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
4942,dev/0a19125e8e0d38d96de65201428acf1b.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,gửi cho tôi bản cập nhật thị trường chứng khoán cho ngày hôm nay,gửi cho tôi bản cập nhật [news_topic : thị trường chứng khoán] cho ngày [date : hôm nay],"['gửi' 'cho' 'tôi' 'bản' 'cập' 'nhật' 'thị' 'trường' 'chứng' 'khoán' 'cho'
 'ngày' 'hôm' 'nay']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic' 'news_topic'
 'news_topic' 'news_topic' 'Other' 'Other' 'date' 'date']",4,qa_stock,qa,3.06,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,f10fd62ed061addd7220d630a6637032536a3b88a7bfd6aff9e62b140444a769,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
14868,dev/7f1c534ffb2d4fde306f02051517fbec.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tìm cho tôi một số nhân vật nổi tiếng cung ma kết,tìm cho tôi một số nhân vật nổi tiếng cung ma kết,['tìm' 'cho' 'tôi' 'một' 'số' 'nhân' 'vật' 'nổi' 'tiếng' 'cung' 'ma' 'kết'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",49,qa_factoid,qa,3.0,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,5a99fe998d26d34913881a1ce4140bbb8a7a7c3e436d5d2e12dbc6b88b12834e,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
7893,dev/9d212f0085c45f4d0511e913f5324ed2.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cập nhật cho tôi cuộc bầu cử ba mươi phút một lần,cập nhật cho tôi [event_name : cuộc bầu cử] [time : ba mươi phút] một lần,['cập' 'nhật' 'cho' 'tôi' 'cuộc' 'bầu' 'cử' 'ba' 'mươi' 'phút' 'một' 'lần'],"['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name'
 'time' 'time' 'time' 'Other' 'Other']",50,calendar_set,calendar,3.54,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,fd0d0761ca7e674fc8de39665bccd8764345a6b10809d581e63eaefd67116308,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
1548,dev/7db2b270988799bfdb5a9ed37f37af2c.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tôi có thể xem dự báo mười ngày cho khu vực của tôi hay không,tôi có thể xem dự báo [time : mười ngày] cho khu vực của tôi hay không,"['tôi' 'có' 'thể' 'xem' 'dự' 'báo' 'mười' 'ngày' 'cho' 'khu' 'vực'
 'của' 'tôi' 'hay' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",13,weather_query,weather,3.54,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,ae520e8c1aa13eb9967f7bc544bb9d8949b20a656bb59e51ca789599aded37b0,SVM_CLOSED_SET,ENROLLMENT,svm_closed_set_enrollment
